X,Y,delta_x,delta_y,Time
2210.0,1275.0,0.0,0.0,0.08338308334350586
2210.0,1275.0,0.0,0.0,0.17002129554748535
2210.0,1275.0,0.0,0.0,0.23433923721313477
2210.0,1275.0,0.0,0.0,0.29081130027770996
2210.0,1274.0,0.0,1.0,0.332977294921875
2212.0,1271.0,-2.0,4.0,0.37129807472229004
2212.0,1271.0,-2.0,4.0,0.4138052463531494
2214.0,1270.0,-4.0,5.0,0.4524080753326416
2214.0,1270.0,-4.0,5.0,0.49535417556762695
2214.0,1269.0,-4.0,6.0,0.5362181663513184
2214.0,1269.0,-4.0,6.0,0.5767390727996826
2216.0,1266.0,-6.0,9.0,0.6187310218811035
2217.0,1265.0,-7.0,10.0,0.6640431880950928
2217.0,1265.0,-7.0,10.0,0.70719313621521
2220.0,1261.0,-10.0,14.0,0.744976282119751
2220.0,1261.0,-10.0,14.0,0.7861330509185791
2221.0,1259.0,-11.0,16.0,0.8270962238311768
2221.0,1259.0,-11.0,16.0,0.8695862293243408
2222.0,1257.0,-12.0,18.0,0.9127581119537354
2224.0,1254.0,-14.0,21.0,0.952747106552124
2224.0,1254.0,-14.0,21.0,0.9924852848052979
2225.0,1253.0,-15.0,22.0,1.0312342643737793
2225.0,1253.0,-15.0,22.0,1.0758190155029297
2228.0,1249.0,-18.0,26.0,1.1217591762542725
2228.0,1249.0,-18.0,26.0,1.17161226272583
2230.0,1247.0,-20.0,28.0,1.2140212059020996
2230.0,1246.0,-20.0,29.0,1.2521212100982666
2230.0,1246.0,-20.0,29.0,1.2908391952514648
2232.0,1244.0,-22.0,31.0,1.3317582607269287
2232.0,1244.0,-22.0,31.0,1.3724231719970703
2233.0,1242.0,-23.0,33.0,1.4113881587982178
2233.0,1242.0,-23.0,33.0,1.452759027481079
2236.0,1238.0,-26.0,37.0,1.4917480945587158
2236.0,1238.0,-26.0,37.0,1.5350611209869385
2237.0,1237.0,-27.0,38.0,1.5767123699188232
2238.0,1235.0,-28.0,40.0,1.6186432838439941
2238.0,1235.0,-28.0,40.0,1.6596081256866455
2239.0,1233.0,-29.0,42.0,1.6978302001953125
2239.0,1233.0,-29.0,42.0,1.736781120300293
2241.0,1230.0,-31.0,45.0,1.7748022079467773
2241.0,1230.0,-31.0,45.0,1.814995288848877
2244.0,1227.0,-34.0,48.0,1.8546161651611328
2244.0,1227.0,-34.0,48.0,1.895625352859497
2245.0,1226.0,-35.0,49.0,1.9342200756072998
2245.0,1226.0,-35.0,49.0,1.9757351875305176
2246.0,1223.0,-36.0,52.0,2.0166001319885254
2246.0,1223.0,-36.0,52.0,2.056148052215576
2248.0,1221.0,-38.0,54.0,2.1006340980529785
2249.0,1219.0,-39.0,56.0,2.1388421058654785
2249.0,1219.0,-39.0,56.0,2.1779932975769043
2252.0,1215.0,-42.0,60.0,2.2177553176879883
2252.0,1215.0,-42.0,60.0,2.257049083709717
2253.0,1213.0,-43.0,62.0,2.2951600551605225
2253.0,1213.0,-43.0,62.0,2.3368561267852783
2254.0,1212.0,-44.0,63.0,2.3781120777130127
2254.0,1212.0,-44.0,63.0,2.420870304107666
2256.0,1209.0,-46.0,66.0,2.462131977081299
2256.0,1209.0,-46.0,66.0,2.5018670558929443
2258.0,1205.0,-48.0,70.0,2.544018268585205
2259.0,1204.0,-49.0,71.0,2.5829122066497803
2259.0,1204.0,-49.0,71.0,2.621788263320923
2261.0,1201.0,-51.0,74.0,2.660022020339966
2261.0,1201.0,-51.0,74.0,2.699310064315796
2262.0,1200.0,-52.0,75.0,2.737272262573242
2262.0,1200.0,-52.0,75.0,2.778090000152588
2264.0,1198.0,-54.0,77.0,2.81661319732666
2264.0,1198.0,-54.0,77.0,2.859199047088623
2266.0,1194.0,-56.0,81.0,2.8985671997070312
2266.0,1194.0,-56.0,81.0,2.9392762184143066
2268.0,1191.0,-58.0,84.0,2.9816701412200928
2269.0,1190.0,-59.0,85.0,3.022116184234619
2269.0,1190.0,-59.0,85.0,3.0634334087371826
2270.0,1187.0,-60.0,88.0,3.101248025894165
2270.0,1187.0,-60.0,88.0,3.13985013961792
2271.0,1186.0,-61.0,89.0,3.178053140640259
2271.0,1186.0,-61.0,89.0,3.2172060012817383
2274.0,1182.0,-64.0,93.0,3.255404233932495
2274.0,1182.0,-64.0,93.0,3.295060157775879
2275.0,1180.0,-65.0,95.0,3.3338112831115723
2275.0,1180.0,-65.0,95.0,3.377406358718872
2276.0,1179.0,-66.0,96.0,3.4195823669433594
2276.0,1179.0,-66.0,96.0,3.4605319499969482
2278.0,1176.0,-68.0,99.0,3.5021743774414062
2279.0,1175.0,-69.0,100.0,3.543009042739868
2279.0,1175.0,-69.0,100.0,3.5825462341308594
2281.0,1171.0,-71.0,104.0,3.620617389678955
2281.0,1171.0,-71.0,104.0,3.6598751544952393
2283.0,1168.0,-73.0,107.0,3.698524236679077
2283.0,1168.0,-73.0,107.0,3.7398440837860107
2284.0,1167.0,-74.0,108.0,3.778079032897949
2284.0,1167.0,-74.0,108.0,3.818944215774536
2286.0,1165.0,-76.0,110.0,3.859117269515991
2286.0,1165.0,-76.0,110.0,3.9007112979888916
2287.0,1163.0,-77.0,112.0,3.94948410987854
2287.0,1163.0,-77.0,112.0,3.988906145095825
2290.0,1159.0,-80.0,116.0,4.029086351394653
2290.0,1157.0,-80.0,118.0,4.067259311676025
2290.0,1157.0,-80.0,118.0,4.106151342391968
2291.0,1156.0,-81.0,119.0,4.14872407913208
2291.0,1156.0,-81.0,119.0,4.191482305526733
2293.0,1153.0,-83.0,122.0,4.231142282485962
2293.0,1153.0,-83.0,122.0,4.271572113037109
2294.0,1151.0,-84.0,124.0,4.3180091381073
2296.0,1148.0,-86.0,127.0,4.360205173492432
2296.0,1148.0,-86.0,127.0,4.402383089065552
2298.0,1146.0,-88.0,129.0,4.449514150619507
2298.0,1146.0,-88.0,129.0,4.491863250732422
2299.0,1145.0,-89.0,130.0,4.536802053451538
2301.0,1142.0,-91.0,133.0,4.578192234039307
2301.0,1142.0,-91.0,133.0,4.6189351081848145
2301.0,1140.0,-91.0,135.0,4.657569169998169
2301.0,1140.0,-91.0,135.0,4.698428153991699
2304.0,1137.0,-94.0,138.0,4.737317323684692
2304.0,1137.0,-94.0,138.0,4.777544260025024
2305.0,1134.0,-95.0,141.0,4.815377235412598
2305.0,1134.0,-95.0,141.0,4.85636830329895
2306.0,1133.0,-96.0,142.0,4.895471096038818
2306.0,1133.0,-96.0,142.0,4.938148260116577
2308.0,1130.0,-98.0,145.0,4.9807233810424805
2308.0,1130.0,-98.0,145.0,5.0205371379852295
2309.0,1129.0,-99.0,146.0,5.062969207763672
2311.0,1125.0,-101.0,150.0,5.102086305618286
2311.0,1125.0,-101.0,150.0,5.142681121826172
2313.0,1123.0,-103.0,152.0,5.181316137313843
2313.0,1123.0,-103.0,152.0,5.222846984863281
2314.0,1121.0,-104.0,154.0,5.261590003967285
2314.0,1121.0,-104.0,154.0,5.303982257843018
2315.0,1119.0,-105.0,156.0,5.345307350158691
2315.0,1119.0,-105.0,156.0,5.3874523639678955
2316.0,1118.0,-106.0,157.0,5.431363105773926
2319.0,1114.0,-109.0,161.0,5.475305080413818
2319.0,1114.0,-109.0,161.0,5.521531343460083
2321.0,1111.0,-111.0,164.0,5.569147348403931
2321.0,1111.0,-111.0,164.0,5.609426259994507
2321.0,1110.0,-111.0,165.0,5.652445316314697
2322.0,1108.0,-112.0,167.0,5.690612077713013
2322.0,1108.0,-112.0,167.0,5.729896306991577
2324.0,1106.0,-114.0,169.0,5.7682411670684814
2324.0,1106.0,-114.0,169.0,5.806621313095093
2326.0,1102.0,-116.0,173.0,5.845077037811279
2326.0,1102.0,-116.0,173.0,5.887250185012817
2327.0,1101.0,-117.0,174.0,5.925188302993774
2327.0,1101.0,-117.0,174.0,5.967210054397583
2329.0,1098.0,-119.0,177.0,6.00546407699585
2329.0,1098.0,-119.0,177.0,6.048017263412476
2331.0,1096.0,-121.0,179.0,6.089808225631714
2333.0,1092.0,-123.0,183.0,6.131120204925537
2333.0,1092.0,-123.0,183.0,6.171589136123657
2334.0,1090.0,-124.0,185.0,6.210251092910767
2334.0,1090.0,-124.0,185.0,6.248812198638916
2336.0,1088.0,-126.0,187.0,6.287435054779053
2336.0,1088.0,-126.0,187.0,6.32651424407959
2337.0,1086.0,-127.0,189.0,6.364892244338989
2337.0,1086.0,-127.0,189.0,6.406962156295776
2338.0,1084.0,-128.0,191.0,6.445631980895996
2338.0,1084.0,-128.0,191.0,6.488986253738403
2340.0,1080.0,-130.0,195.0,6.535265207290649
2342.0,1078.0,-132.0,197.0,6.577198266983032
2342.0,1078.0,-132.0,197.0,6.616818189620972
2343.0,1076.0,-133.0,199.0,6.654917240142822
2343.0,1076.0,-133.0,199.0,6.69443416595459
2345.0,1075.0,-135.0,200.0,6.733096361160278
2345.0,1075.0,-135.0,200.0,6.774938106536865
2346.0,1072.0,-136.0,203.0,6.814439296722412
2346.0,1072.0,-136.0,203.0,6.858159303665161
2349.0,1068.0,-139.0,207.0,6.902308225631714
2349.0,1068.0,-139.0,207.0,6.942368030548096
2350.0,1067.0,-140.0,208.0,6.985250234603882
2351.0,1064.0,-141.0,211.0,7.024733304977417
2351.0,1064.0,-141.0,211.0,7.071909189224243
2353.0,1063.0,-143.0,212.0,7.110874176025391
2353.0,1063.0,-143.0,212.0,7.153731107711792
2354.0,1060.0,-144.0,215.0,7.195099115371704
2354.0,1060.0,-144.0,215.0,7.237142086029053
2357.0,1056.0,-147.0,219.0,7.279477119445801
2358.0,1055.0,-148.0,220.0,7.318247318267822
2358.0,1055.0,-148.0,220.0,7.357399225234985
2360.0,1052.0,-150.0,223.0,7.397028207778931
2360.0,1052.0,-150.0,223.0,7.442739248275757
2361.0,1051.0,-151.0,224.0,7.490969181060791
2362.0,1048.0,-152.0,227.0,7.5430121421813965
2362.0,1048.0,-152.0,227.0,7.582899332046509
2364.0,1045.0,-154.0,230.0,7.622709035873413
2364.0,1045.0,-154.0,230.0,7.663982152938843
2365.0,1043.0,-155.0,232.0,7.702481269836426
2365.0,1043.0,-155.0,232.0,7.743157148361206
2366.0,1042.0,-156.0,233.0,7.782492160797119
2366.0,1042.0,-156.0,233.0,7.824223041534424
2368.0,1039.0,-158.0,236.0,7.866631269454956
2369.0,1038.0,-159.0,237.0,7.909590005874634
2369.0,1038.0,-159.0,237.0,7.948963165283203
2372.0,1034.0,-162.0,241.0,7.987281322479248
2372.0,1034.0,-162.0,241.0,8.026468276977539
2373.0,1031.0,-163.0,244.0,8.064410209655762
2373.0,1031.0,-163.0,244.0,8.106757164001465
2374.0,1030.0,-164.0,245.0,8.14700698852539
2374.0,1030.0,-164.0,245.0,8.19182801246643
2376.0,1027.0,-166.0,248.0,8.233087062835693
