X,Y,delta_x,delta_y,Time
2214.0,1296.0,0.0,0.0,0.056784868240356445
2214.0,1296.5005,0.0,-0.5004883,0.09620475769042969
2214.0,1296.751,0.0,-0.75097656,0.14197683334350586
2214.0,1296.3749,0.0,-0.37487793,0.18961477279663086
2214.0,1296.1863,0.0,-0.1862793,0.2299809455871582
2214.0,1296.0919,0.0,-0.091918945,0.2701907157897949
2214.0,1296.0447,0.0,-0.044677734,0.3284738063812256
2214.0,1296.0203,0.0,-0.020263672,0.3880119323730469
2214.0,1296.0082,0.0,-0.008178711,0.43418192863464355
2214.0,1296.0024,0.0,-0.0024414062,0.47592973709106445
2214.0,1295.9998,0.0,0.00024414062,0.5452678203582764
2214.0,1295.9976,0.0,0.0024414062,0.6097836494445801
2214.5164,1295.997,-0.5163574,0.0030517578,0.6604948043823242
2214.7727,1295.997,-0.7727051,0.0030517578,0.7131657600402832
2214.9014,1295.9968,-0.9013672,0.0031738281,0.7745616436004639
2214.9673,1295.9967,-0.96728516,0.0032958984,0.8234398365020752
2214.9954,1295.9971,-0.9953613,0.0029296875,0.8652448654174805
2215.008,1295.9974,-1.0080566,0.0025634766,0.903822660446167
2215.0134,1295.9977,-1.0134277,0.002319336,0.9522278308868408
2215.0186,1295.4836,-1.0185547,0.5163574,1.0145988464355469
2215.5457,1295.2197,-1.5456543,0.78027344,1.0652248859405518
2215.802,1295.0927,-1.802002,0.90734863,1.1070928573608398
2215.9246,1295.0322,-1.9245605,0.96777344,1.1513259410858154
2215.9863,1295.0018,-1.9863281,0.99816895,1.2007708549499512
2216.02,1294.9849,-2.0200195,1.0151367,1.263596773147583
2215.5178,1294.9729,-1.5178223,1.0270996,1.3156538009643555
2215.7832,1294.9724,-1.7832031,1.0275879,1.3590059280395508
2215.912,1294.9741,-1.9121094,1.0258789,1.4048328399658203
2215.9763,1294.975,-1.9763184,1.0250244,1.4638736248016357
2216.0142,1294.9719,-2.0141602,1.0280762,1.5249600410461426
2216.5574,1294.972,-2.557373,1.0279541,1.5661108493804932
2216.8125,1294.977,-2.8125,1.0229492,1.6084809303283691
2216.9402,1294.9791,-2.9401855,1.020874,1.6682467460632324
2217.0176,1294.9763,-3.0175781,1.0236816,1.7270667552947998
2217.0488,1294.9772,-3.0488281,1.0228271,1.7707369327545166
2217.0522,1294.4608,-3.052246,1.5391846,1.8161568641662598
2217.0562,1294.2032,-3.0561523,1.7967529,1.868055820465088
2217.0615,1294.0715,-3.0615234,1.9284668,1.9290077686309814
2217.0652,1294.004,-3.0651855,1.9959717,1.9718546867370605
2217.057,1293.9795,-3.0568848,2.0205078,2.011126756668091
2217.0493,1293.9703,-3.0493164,2.029663,2.0526928901672363
2217.0469,1293.9647,-3.046875,2.0352783,2.1005067825317383
2217.049,1293.9586,-3.0490723,2.0413818,2.165357828140259
2217.0542,1293.9519,-3.0541992,2.0480957,2.219712972640991
2217.5771,1293.9543,-3.5771484,2.0456543,2.2629268169403076
2217.8276,1293.9603,-3.8276367,2.0396729,2.3019988536834717
2217.9473,1293.9653,-3.9472656,2.034668,2.35799503326416
2218.0227,1293.9608,-4.022705,2.0391846,2.4232378005981445
2218.0579,1293.4299,-4.0578613,2.5700684,2.464012622833252
2218.0605,1293.1786,-4.060547,2.8214111,2.509657859802246
2218.0593,1293.0573,-4.059326,2.942749,2.556248664855957
2218.061,1292.9943,-4.061035,3.0057373,2.6074488162994385
2218.0647,1292.9598,-4.0646973,3.0401611,2.672766923904419
2218.071,1292.9374,-4.071045,3.062622,2.721761703491211
2218.0618,1292.9397,-4.0617676,3.0603027,2.765223979949951
2218.0542,1292.944,-4.054199,3.0560303,2.8079757690429688
2218.568,1292.9478,-4.568115,3.052246,2.8658287525177
2218.8376,1292.9417,-4.8376465,3.0583496,2.9367308616638184
2218.9795,1292.936,-4.979492,3.0639648,2.9784677028656006
2219.0242,1292.9487,-5.02417,3.0512695,3.0225746631622314
2219.0476,1292.9541,-5.0476074,3.0458984,3.069279909133911
2219.0613,1292.9557,-5.0612793,3.0443115,3.127304792404175
2219.0742,1292.9531,-5.0742188,3.046875,3.1916258335113525
2219.0781,1292.4227,-5.078125,3.5772705,3.2373838424682617
2219.0674,1292.1724,-5.067383,3.8276367,3.2817516326904297
2219.062,1292.0486,-5.0620117,3.951416,3.329270601272583
2219.5774,1291.9895,-5.5773926,4.010498,3.392138957977295
2219.324,1292.4758,-5.3239746,3.52417,3.4547557830810547
2219.1887,1292.1963,-5.1887207,3.803711,3.4967668056488037
2219.112,1292.0698,-5.1120605,3.9301758,3.54132080078125
2219.5952,1292.0063,-5.595215,3.9936523,3.5897207260131836
2219.8398,1291.972,-5.8398438,4.027954,3.649230718612671
2219.9717,1291.9485,-5.9716797,4.0515137,3.7222678661346436
2220.0334,1291.9404,-6.0334473,4.0595703,3.77266263961792
2220.0515,1291.9456,-6.0515137,4.0544434,3.816439628601074
2220.0554,1291.9517,-6.05542,4.04834,3.8568897247314453
