X,Y,delta_x,delta_y,Time
2208.0,1273.0,0.0,0.0,0.11930012702941895
2208.0,1273.0,0.0,0.0,0.1716001033782959
2208.0005,1273.0005,-0.00048828125,-0.00048828125,0.22377419471740723
2207.9993,1272.9994,0.0007324219,0.00061035156,0.277569055557251
2207.9956,1272.9957,0.0043945312,0.004272461,0.353424072265625
2207.9817,1272.9819,0.018310547,0.018066406,0.45633816719055176
2207.9475,1272.9475,0.052490234,0.052490234,0.4976980686187744
2207.9058,1272.9058,0.09423828,0.09423828,0.539276123046875
2207.8066,1272.8065,0.19335938,0.19348145,0.5863022804260254
2207.6729,1272.6727,0.32714844,0.3272705,0.6453139781951904
2207.4268,1272.4268,0.5732422,0.5732422,0.708660364151001
2207.1392,1272.1392,0.86083984,0.86083984,0.7593693733215332
2206.7842,1271.784,1.2158203,1.2159424,0.8090901374816895
2206.4578,1271.4578,1.5422363,1.5422363,0.870037317276001
2206.14,1271.14,1.8601074,1.8599854,0.9273471832275391
2205.7654,1270.7656,2.2346191,2.234375,0.9684910774230957
2205.5254,1270.5256,2.4746094,2.4743652,1.0082852840423584
2205.3367,1270.3369,2.66333,2.663086,1.0605721473693848
2205.005,1270.005,2.9951172,2.994995,1.1308081150054932
2204.6729,1269.6731,3.3271484,3.3269043,1.1709260940551758
2204.5442,1269.5444,3.4558105,3.4555664,1.2131812572479248
2204.45,1269.4503,3.5500488,3.5496826,1.2548401355743408
2204.1409,1269.1411,3.8591309,3.8588867,1.307574987411499
2203.8318,1268.832,4.168213,4.1679688,1.3704192638397217
2203.575,1268.5751,4.425049,4.4249268,1.4174771308898926
2203.451,1268.4512,4.5490723,4.548828,1.456153154373169
2203.4043,1268.4043,4.595703,4.595703,1.4965031147003174
2203.3665,1268.3663,4.633545,4.633667,1.5440843105316162
2203.3137,1268.3135,4.6862793,4.6865234,1.6058552265167236
2203.0283,1268.0282,4.9716797,4.9718018,1.6559772491455078
2202.8552,1267.8553,5.1447754,5.1446533,1.6976330280303955
2202.7478,1267.7477,5.2521973,5.2523193,1.7368690967559814
2202.5637,1267.5634,5.4362793,5.4366455,1.7877240180969238
2202.376,1267.3756,5.6240234,5.6243896,1.8486592769622803
2202.2134,1267.213,5.786621,5.7869873,1.894212245941162
2202.1685,1267.1682,5.831543,5.831787,1.934723138809204
2201.8965,1266.8962,6.1035156,6.10376,1.9733991622924805
2201.6882,1266.6879,6.3117676,6.312134,2.0205891132354736
2201.4956,1266.4954,6.5043945,6.5046387,2.0837182998657227
2201.173,1266.1729,6.8269043,6.8271484,2.1396291255950928
2200.965,1265.9648,7.034912,7.0351562,2.183972120285034
2200.8384,1265.8383,7.161621,7.161743,2.23052716255188
2200.6138,1265.6138,7.3862305,7.3862305,2.2963802814483643
2200.388,1265.388,7.6120605,7.6120605,2.352297306060791
2200.2651,1265.2649,7.7348633,7.7351074,2.3984622955322266
2200.2114,1265.211,7.788574,7.7889404,2.4481210708618164
2199.906,1264.9055,8.093994,8.094482,2.5041263103485107
2199.6335,1264.633,8.366455,8.366943,2.563927173614502
2199.4492,1264.4487,8.550781,8.55127,2.6096303462982178
2199.3413,1264.3407,8.658691,8.659302,2.6475472450256348
2199.2822,1264.2817,8.717773,8.718262,2.706166982650757
2199.064,1264.0635,8.936035,8.936523,2.7644011974334717
2198.7808,1263.7803,9.219238,9.219727,2.8092830181121826
2198.4536,1263.4531,9.546387,9.546875,2.849839210510254
2198.2268,1263.2264,9.773193,9.77356,2.8902220726013184
2198.0432,1263.0428,9.956787,9.957153,2.9314961433410645
2197.895,1262.8945,10.10498,10.105469,2.9993410110473633
2197.7087,1262.7083,10.29126,10.291748,3.056218147277832
2197.4998,1262.4995,10.500244,10.500488,3.0956292152404785
2197.3835,1262.3835,10.616455,10.616455,3.1368961334228516
2197.295,1262.2949,10.705078,10.705078,3.194186210632324
2197.0676,1262.0677,10.932373,10.932251,3.2531731128692627
2196.7588,1261.7589,11.241211,11.241089,3.2956302165985107
2196.574,1261.5743,11.426025,11.425659,3.335944175720215
2196.3108,1261.311,11.689209,11.688965,3.382559299468994
2196.0723,1261.0726,11.927734,11.927368,3.446810245513916
2195.8542,1260.8546,12.145752,12.145386,3.4923603534698486
2195.6194,1260.6196,12.380615,12.380371,3.530428171157837
2195.4614,1260.4617,12.538574,12.53833,3.5719661712646484
2195.211,1260.2113,12.7890625,12.788696,3.619263172149658
2194.984,1259.9844,13.016113,13.015625,3.6795201301574707
2194.7722,1259.7727,13.227783,13.227295,3.735551357269287
2194.5305,1259.5311,13.469482,13.468872,3.7781670093536377
2194.248,1259.2488,13.751953,13.751221,3.817791223526001
2194.042,1259.0427,13.958008,13.957275,3.864225149154663
2193.85,1258.851,14.149902,14.149048,3.926624059677124
2193.5251,1258.526,14.4748535,14.473999,3.9723832607269287
2193.3696,1258.3704,14.630371,14.629639,4.013182163238525
2193.2542,1258.2551,14.74585,14.744873,4.051346302032471
2193.1792,1258.1802,14.820801,14.819824,4.1018712520599365
2192.972,1257.973,15.028076,15.026978,4.161518096923828
2192.7903,1257.7914,15.209717,15.208618,4.2139892578125
2192.4165,1257.4176,15.583496,15.582397,4.25599217414856
2192.1833,1257.1844,15.81665,15.815552,4.29602313041687
2191.998,1256.9991,16.001953,16.000854,4.342939138412476
2191.8284,1256.8295,16.17163,16.170532,4.4052650928497314
2191.67,1256.6711,16.330078,16.328857,4.450905084609985
2191.358,1256.359,16.64209,16.640991,4.489386320114136
2191.1367,1256.1376,16.863281,16.862427,4.530489206314087
2190.958,1255.959,17.041992,17.041016,4.576754331588745
2190.8027,1255.8038,17.197266,17.196167,4.639732360839844
2190.5146,1255.5156,17.485352,17.484375,4.7182090282440186
2190.1,1255.1011,17.899902,17.898926,4.8190882205963135
2189.7573,1254.7584,18.242676,18.241577,4.919389247894287
2189.419,1254.4202,18.581055,18.579834,4.983551979064941
2189.2783,1254.2794,18.72168,18.720581,5.040187120437622
2189.2073,1254.2083,18.792725,18.791748,5.1494011878967285
2188.7292,1253.7302,19.270752,19.269775,5.194762945175171
2188.7092,1253.7101,19.290771,19.289917,5.242506980895996
2188.6904,1253.6912,19.30957,19.308838,5.334027051925659
2188.4624,1253.463,19.537598,19.536987,5.408020257949829
2188.3157,1253.3164,19.684326,19.683594,5.451435089111328
2188.2197,1253.2205,19.780273,19.779541,5.49668025970459
2188.1267,1253.1274,19.873291,19.872559,5.541300296783447
2188.0347,1253.0354,19.965332,19.9646,5.5985941886901855
2187.9246,1252.9253,20.07544,20.074707,5.660551309585571
2187.819,1252.8197,20.180908,20.180298,5.705231189727783
2187.7446,1252.7452,20.255371,20.25476,5.743619203567505
2187.6838,1252.6844,20.316162,20.315552,5.797459363937378
2187.6023,1252.6029,20.397705,20.397095,5.857820272445679
2187.5208,1252.5212,20.479248,20.47876,5.898282289505005
2187.4712,1252.4717,20.528809,20.52832,5.939302206039429
2187.423,1252.4235,20.576904,20.576538,5.977224349975586
2187.3813,1252.3817,20.618652,20.618286,6.023182153701782
2187.335,1252.3353,20.66504,20.664673,6.081306219100952
2187.2815,1252.282,20.718506,20.718018,6.137667179107666
2187.2375,1252.2379,20.762451,20.762085,6.181061267852783
2187.2095,1252.2097,20.790527,20.790283,6.220959186553955
2187.1858,1252.1862,20.814209,20.813843,6.27245020866394
2187.1584,1252.1587,20.841553,20.841309,6.333681106567383
2187.1365,1252.1367,20.863525,20.863281,6.378611326217651
2187.1248,1252.1249,20.875244,20.875122,6.416739225387573
