X,Y,delta_x,delta_y,Time
2697.0,910.0,0.0,0.0,1.5910279750823975
2697.0,910.0,0.0,0.0,1.652557134628296
2648.0786,945.88904,48.921387,-35.889038,1.71185302734375
2602.7515,979.30286,94.248535,-69.30286,1.7736361026763916
2561.2756,1009.7218,135.72437,-99.7218,1.821120023727417
2523.5005,1037.4261,173.49951,-127.42615,1.8629109859466553
2489.4363,1062.4569,207.56372,-152.45691,1.9171290397644043
2457.464,1085.9224,239.53589,-175.92236,1.980255126953125
2428.0027,1107.5164,268.9973,-197.51636,2.0274360179901123
2401.6626,1126.8218,295.3374,-216.82178,2.0708529949188232
2377.7932,1144.316,319.2068,-234.31604,2.1156768798828125
2355.9758,1160.3063,341.02417,-250.30627,2.1585521697998047
2336.2942,1174.7308,360.7058,-264.73083,2.203144073486328
2318.2727,1187.9387,378.7273,-277.93872,2.2505228519439697
2301.586,1200.1686,395.41406,-290.16858,2.298586845397949
2286.4995,1211.309,410.5005,-301.30896,2.348189115524292
2272.6936,1221.5887,424.3064,-311.58875,2.394361972808838
2260.7693,1230.4747,436.2307,-320.47473,2.44396710395813
2249.628,1238.6577,447.37207,-328.6577,2.4884090423583984
2239.9783,1245.7448,457.02173,-335.74475,2.533700942993164
2231.6199,1251.8833,465.38013,-341.8833,2.5787370204925537
2224.0298,1257.4574,472.9702,-347.4574,2.6200480461120605
2217.7183,1262.0923,479.28174,-352.0923,2.6638331413269043
2212.0295,1266.238,484.97046,-356.23804,2.709527015686035
2206.3308,1270.394,490.6692,-360.39404,2.756495237350464
2202.2024,1273.4884,494.7976,-363.4884,2.802856922149658
2198.1975,1276.4866,498.8025,-366.48657,2.8541769981384277
2194.2544,1279.4347,502.7456,-369.4347,2.9053242206573486
2191.0073,1281.8668,505.99268,-371.86682,2.948988914489746
2188.9778,1283.2744,508.02222,-373.2744,2.990220069885254
2187.516,1284.2731,509.4839,-374.27307,3.0401458740234375
2185.6128,1285.6953,511.3872,-375.6953,3.0932559967041016
2183.8396,1287.0199,513.1604,-377.0199,3.1375839710235596
2183.2607,1287.4645,513.73926,-377.46448,3.1838769912719727
2182.8455,1287.8801,514.15454,-377.88013,3.2281861305236816
2182.6416,1288.1296,514.3584,-378.12964,3.2701990604400635
2183.016,1287.8167,513.9839,-377.81665,3.322348117828369
2182.5647,1288.2091,514.4353,-378.2091,3.3698740005493164
2182.7148,1288.153,514.28516,-378.15295,3.4150071144104004
2183.383,1287.5817,513.61694,-377.58167,3.458590030670166
2184.0474,1287.0212,512.95264,-377.02124,3.5075159072875977
2184.3997,1286.6971,512.60034,-376.69714,3.55705189704895
2184.9458,1286.3315,512.0542,-376.33154,3.610758066177368
2185.3862,1286.0404,511.61377,-376.0404,3.6559560298919678
2186.4111,1285.3157,510.58887,-375.31567,3.70261812210083
2187.3718,1284.5057,509.62817,-374.50574,3.7465670108795166
2188.2422,1283.7723,508.7578,-373.77234,3.791195869445801
2189.6426,1282.7543,507.35742,-372.75427,3.8393521308898926
2190.5527,1282.0953,506.44727,-372.09534,3.8839640617370605
2191.5818,1281.348,505.4182,-371.34802,3.9280049800872803
2192.7935,1280.4656,504.20654,-370.46558,3.9743969440460205
2193.8457,1279.794,503.1543,-369.79395,4.01634407043457
2195.096,1278.9661,501.90405,-368.96606,4.059183120727539
2196.2,1278.1086,500.80005,-368.10864,4.100954294204712
2197.3074,1277.2532,499.69263,-367.25317,4.145434141159058
2198.2214,1276.5441,498.77856,-366.54407,4.196260929107666
2198.9976,1276.0342,498.00244,-366.03418,4.237728118896484
2200.1382,1275.2496,496.86182,-365.24963,4.279949188232422
2201.15,1274.5543,495.8501,-364.55432,4.321536064147949
2202.1323,1273.8752,494.86768,-363.87524,4.366526126861572
2203.0688,1273.1923,493.93115,-363.19226,4.410918951034546
2203.9573,1272.544,493.04272,-362.54395,4.452755928039551
2204.918,1271.8413,492.08203,-361.8413,4.496761083602905
2205.846,1271.129,491.15405,-361.12903,4.538657188415527
2206.7998,1270.4003,490.2002,-360.40027,4.583044052124023
2207.6086,1269.7811,489.39136,-359.78113,4.626687049865723
2208.4004,1269.1766,488.5996,-359.17664,4.671278238296509
2209.1267,1268.6224,487.8733,-358.62244,4.717448949813843
2209.7927,1268.1146,487.20728,-358.11462,4.758615016937256
2210.506,1267.5734,486.4939,-357.57336,4.802505016326904
2211.2637,1266.9677,485.73633,-356.96765,4.844524145126343
2211.9785,1266.3983,485.02148,-356.39832,4.888138055801392
2212.7812,1265.8622,484.21875,-355.86218,4.935713052749634
2213.4514,1265.4183,483.54858,-355.41833,4.976983070373535
2214.1736,1264.9313,482.82642,-354.93127,5.02042818069458
2214.8098,1264.5029,482.1902,-354.50293,5.061750173568726
2215.429,1264.0829,481.57104,-354.0829,5.109141111373901
2215.9246,1263.6232,481.07544,-353.62317,5.154713153839111
2216.5525,1263.1692,480.4475,-353.1692,5.2005109786987305
2217.1365,1262.7467,479.86353,-352.7467,5.24287223815918
2217.8374,1262.2035,479.1626,-352.2035,5.284234046936035
2218.4827,1261.7041,478.51733,-351.7041,5.331411123275757
2219.0327,1261.277,477.9673,-351.27698,5.379271984100342
2219.5354,1260.8868,477.4646,-350.88684,5.4224488735198975
2220.0518,1260.489,476.94824,-350.489,5.465167999267578
2220.6438,1260.1317,476.3562,-350.1317,5.506124019622803
2221.1973,1259.7946,475.80273,-349.79456,5.552610158920288
2221.6675,1259.5121,475.33252,-349.5121,5.6049511432647705
2222.2083,1259.1383,474.79175,-349.1383,5.653900146484375
2222.7336,1258.7728,474.26636,-348.77283,5.7026591300964355
2223.2136,1258.4385,473.78638,-348.43848,5.751373052597046
