X,Y,delta_x,delta_y,Time
2572.0,1011.0,-7.0,0.0,61.63058876991272
2557.0,1011.0,8.0,0.0,61.69964003562927
2558.0,1011.0,7.0,0.0,61.762324810028076
2558.0,1011.0,7.0,0.0,61.80950093269348
2558.0,1011.0,7.0,0.0,61.858460903167725
2558.0,1011.0,7.0,0.0,61.94407606124878
2558.0,1011.0,7.0,0.0,62.004005908966064
2558.0,1011.0,7.0,0.0,62.05504488945007
2558.0,1011.0,7.0,0.0,62.09916067123413
2558.0,1011.0,7.0,0.0,62.13669395446777
2558.0,1011.0,7.0,0.0,62.17678093910217
2558.0,1011.0,7.0,0.0,62.216978788375854
2558.0,1011.0,7.0,0.0,62.33029294013977
2558.0,1011.0,7.0,0.0,62.380037784576416
2558.0,1011.0,7.0,0.0,62.44226288795471
2558.0,1011.0,7.0,0.0,62.5005407333374
2558.0,1011.0,7.0,0.0,62.579150676727295
2558.0,1011.0,7.0,0.0,62.636507749557495
2571.0,1011.0,-6.0,0.0,62.68286490440369
2571.0,1011.0,-6.0,0.0,62.73088002204895
2572.0,1011.0,-7.0,0.0,62.77366495132446
2572.0,1011.0,-7.0,0.0,62.81561589241028
2572.0,1011.0,-7.0,0.0,62.86792778968811
2572.0,1011.0,-7.0,0.0,62.91707372665405
2572.0,1011.0,-7.0,0.0,62.96348786354065
2572.0,1010.0,-7.0,1.0,63.01603579521179
2572.0,1011.0,-7.0,0.0,63.063947916030884
2572.0,1011.0,-7.0,0.0,63.11746668815613
2572.0,1011.0,-7.0,0.0,63.18832993507385
2572.0,1011.0,-7.0,0.0,63.28036975860596
2572.0,1010.0,-7.0,1.0,63.37922286987305
2572.0,1010.0,-7.0,1.0,63.470252990722656
2572.0,1010.0,-7.0,1.0,63.52713394165039
2572.0,1011.0,-7.0,0.0,63.567057847976685
2572.0,1011.0,-7.0,0.0,63.613689661026
2558.0,1011.0,7.0,0.0,63.68415188789368
2558.0,1011.0,7.0,0.0,63.74309587478638
2558.0,1011.0,7.0,0.0,63.80843496322632
2558.0,1011.0,7.0,0.0,63.871312856674194
2558.0,1011.0,7.0,0.0,63.9355309009552
2558.0,1011.0,7.0,0.0,64.01284670829773
2558.0,1011.0,7.0,0.0,64.08413171768188
2558.0,1011.0,7.0,0.0,64.16282796859741
2558.0,1011.0,7.0,0.0,64.2353048324585
2558.0,1011.0,7.0,0.0,64.37826681137085
2558.0,1011.0,7.0,0.0,64.46327686309814
2558.0,1011.0,7.0,0.0,64.56845998764038
2574.0,1010.0,-9.0,1.0,64.64969396591187
2571.0,1011.0,-6.0,0.0,64.7441418170929
2572.0,1011.0,-7.0,0.0,64.83350682258606
2571.0,1011.0,-6.0,0.0,64.9500470161438
2572.0,1011.0,-7.0,0.0,65.03682374954224
2572.0,1011.0,-7.0,0.0,65.10928273200989
2572.0,1010.0,-7.0,1.0,65.20139789581299
2572.0,1011.0,-7.0,0.0,65.31786489486694
2572.0,1011.0,-7.0,0.0,65.37366771697998
2572.0,1011.0,-7.0,0.0,65.49605774879456
2572.0,1011.0,-7.0,0.0,65.58417081832886
2552.0,1010.0,13.0,1.0,65.64556884765625
2558.0,1011.0,7.0,0.0,65.74534296989441
2558.0,1011.0,7.0,0.0,65.83632206916809
2558.0,1011.0,7.0,0.0,65.9416708946228
2558.0,1011.0,7.0,0.0,66.04564094543457
2558.0,1011.0,7.0,0.0,66.1555540561676
2558.0,1011.0,7.0,0.0,66.29223871231079
2558.0,1011.0,7.0,0.0,66.4259238243103
2558.0,1011.0,7.0,0.0,66.51655602455139
2558.0,1011.0,7.0,0.0,66.64382481575012
2571.0,1011.0,-6.0,0.0,66.75573492050171
2571.0,1011.0,-6.0,0.0,66.84733390808105
2572.0,1011.0,-7.0,0.0,66.94657897949219
2572.0,1010.0,-7.0,1.0,67.05350399017334
2572.0,1011.0,-7.0,0.0,67.19169783592224
2572.0,1011.0,-7.0,0.0,67.29646277427673
2572.0,1011.0,-7.0,0.0,67.40298080444336
2572.0,1010.0,-7.0,1.0,67.49083065986633
2572.0,1011.0,-7.0,0.0,67.61259484291077
2557.0,1011.0,8.0,0.0,67.70994567871094
2558.0,1011.0,7.0,0.0,67.78633069992065
2558.0,1011.0,7.0,0.0,67.89927387237549
2558.0,1011.0,7.0,0.0,67.99887490272522
2558.0,1011.0,7.0,0.0,68.13194179534912
2558.0,1011.0,7.0,0.0,68.2459409236908
2558.0,1011.0,7.0,0.0,68.3406457901001
2558.0,1011.0,7.0,0.0,68.42713379859924
2558.0,1011.0,7.0,0.0,68.51880073547363
2558.0,1011.0,7.0,0.0,68.62963676452637
2570.0,1011.0,-5.0,0.0,68.69369983673096
2571.0,1011.0,-6.0,0.0,68.80991983413696
2572.0,1010.0,-7.0,1.0,68.9096827507019
2572.0,1011.0,-7.0,0.0,68.99964189529419
2572.0,1010.0,-7.0,1.0,69.09617686271667
2572.0,1011.0,-7.0,0.0,69.18189787864685
2572.0,1010.0,-7.0,1.0,69.32456088066101
2572.0,1010.0,-7.0,1.0,69.4167628288269
2572.0,1011.0,-7.0,0.0,69.5497899055481
2568.0,1011.0,-3.0,0.0,69.67467594146729
2558.0,1011.0,7.0,0.0,69.7692358493805
2558.0,1011.0,7.0,0.0,69.84839606285095
2558.0,1011.0,7.0,0.0,69.9344220161438
2558.0,1011.0,7.0,0.0,70.01949381828308
2558.0,1011.0,7.0,0.0,70.11348080635071
2558.0,1011.0,7.0,0.0,70.22782897949219
2558.0,1011.0,7.0,0.0,70.35303497314453
2557.0,1011.0,8.0,0.0,70.46086192131042
2558.0,1011.0,7.0,0.0,70.5706238746643
2571.0,1011.0,-6.0,0.0,70.72748804092407
2572.0,1011.0,-7.0,0.0,70.82817482948303
2572.0,1010.0,-7.0,1.0,70.91171789169312
2572.0,1011.0,-7.0,0.0,71.01190781593323
2572.0,1010.0,-7.0,1.0,71.0935468673706
2572.0,1010.0,-7.0,1.0,71.21063876152039
2572.0,1010.0,-7.0,1.0,71.3001058101654
2572.0,1011.0,-7.0,0.0,71.4141366481781
2572.0,1010.0,-7.0,1.0,71.49788784980774
2572.0,1011.0,-7.0,0.0,71.56680297851562
2561.0,1011.0,4.0,0.0,71.66725087165833
2558.0,1011.0,7.0,0.0,71.7391607761383
2558.0,1011.0,7.0,0.0,71.91733503341675
2558.0,1011.0,7.0,0.0,71.98368191719055
2558.0,1011.0,7.0,0.0,72.06257104873657
2558.0,1011.0,7.0,0.0,72.17365670204163
2558.0,1011.0,7.0,0.0,72.2889678478241
2558.0,1011.0,7.0,0.0,72.37528395652771
2558.0,1011.0,7.0,0.0,72.44658470153809
2558.0,1011.0,7.0,0.0,72.51678800582886
2558.0,1011.0,7.0,0.0,72.5831937789917
2566.0,1011.0,-1.0,0.0,72.66551780700684
2572.0,1011.0,-7.0,0.0,72.7394437789917
2572.0,1011.0,-7.0,0.0,72.8122398853302
2572.0,1010.0,-7.0,1.0,72.87407898902893
2572.0,1010.0,-7.0,1.0,72.99556875228882
2572.0,1011.0,-7.0,0.0,73.06906700134277
