X,Y,delta_x,delta_y,Time
2218.0,1263.0,488.0,-359.0,2.9271297454833984
2218.0,1262.9999,488.0,-358.99988,3.1304450035095215
2218.0002,1262.9998,487.99976,-358.99976,3.228065013885498
2218.0005,1262.9996,487.9995,-358.99963,3.273771047592163
2218.0007,1262.9995,487.99927,-358.9995,3.320621967315674
2218.001,1262.9994,487.99902,-358.9994,3.36958909034729
2218.0012,1262.9993,487.99878,-358.99927,3.4274189472198486
2218.0015,1262.9991,487.99854,-358.99915,3.477496862411499
2218.0017,1262.9988,487.9983,-358.99878,3.5411789417266846
2218.0022,1262.9984,487.9978,-358.9984,3.587639093399048
2218.0027,1262.998,487.9973,-358.99805,3.6355679035186768
2218.0032,1262.9977,487.99683,-358.99768,3.6819448471069336
2218.004,1262.9973,487.9961,-358.9973,3.724815845489502
2218.0046,1262.997,487.99536,-358.99695,3.770937919616699
2218.0056,1262.9962,487.9944,-358.99622,3.8193140029907227
2218.0068,1262.9954,487.99316,-358.99536,3.8627970218658447
2218.0083,1262.9945,487.9917,-358.9945,3.9070398807525635
2218.0098,1262.9934,487.99023,-358.9934,3.949272871017456
2218.0112,1262.9922,487.98877,-358.9922,3.9970388412475586
2218.013,1262.991,487.98706,-358.99097,4.046403884887695
2218.0146,1262.9895,487.98535,-358.9895,4.0879600048065186
2218.0166,1262.988,487.9834,-358.98804,4.131231069564819
2218.0188,1262.9866,487.9812,-358.98657,4.175498962402344
2218.021,1262.985,487.979,-358.985,4.225791931152344
2218.024,1262.9829,487.97607,-358.9829,4.279384136199951
2218.0269,1262.9807,487.97314,-358.9807,4.332056045532227
2218.0303,1262.9784,487.96973,-358.9784,4.376968860626221
2218.0334,1262.9761,487.96655,-358.97607,4.420526027679443
2218.037,1262.9736,487.9629,-358.97363,4.462619781494141
2218.0413,1262.9711,487.95874,-358.97107,4.508656978607178
2218.0454,1262.968,487.9546,-358.96802,4.554539918899536
2218.0498,1262.9647,487.9502,-358.96472,4.597315073013306
2218.0542,1262.9613,487.9458,-358.9613,4.6413068771362305
2218.0596,1262.9578,487.94043,-358.95776,4.682271957397461
2218.065,1262.9541,487.93506,-358.9541,4.728453874588013
2218.0708,1262.9502,487.9292,-358.9502,4.773078918457031
2218.077,1262.9462,487.9231,-358.94617,4.8198699951171875
2218.0837,1262.9419,487.91626,-358.9419,4.867663860321045
2218.091,1262.9369,487.90894,-358.9369,4.910669803619385
2218.0984,1262.9318,487.9016,-358.93176,4.955233097076416
2218.106,1262.9264,487.89404,-358.9264,5.0055601596832275
2218.1143,1262.9207,487.88574,-358.92065,5.051882982254028
2218.1233,1262.9148,487.8767,-358.9148,5.096624851226807
2218.1326,1262.9081,487.86743,-358.90808,5.140647888183594
2218.142,1262.9011,487.8579,-358.90112,5.184711933135986
2218.1526,1262.8939,487.8474,-358.89392,5.231202125549316
2218.1638,1262.8862,487.83618,-358.88623,5.276824712753296
2218.175,1262.8787,487.82495,-358.87866,5.321183919906616
