X,Y,Time
1916.0,1401.0,0.11948800086975098
1916.0,1401.0,0.2933192253112793
1916.0,1401.0,1.0172693729400635
1913.0,1400.0,1.4141790866851807
1916.0,1401.0,1.6309092044830322
1913.0,1400.0,1.8442270755767822
1916.0,1401.0,2.065596103668213
1914.0,1400.0,2.270019054412842
1915.0,1401.0,2.4762041568756104
1916.0,1401.0,2.6532793045043945
1913.0,1400.0,2.860170364379883
1916.0,1401.0,3.036431074142456
1913.0,1400.0,3.2571592330932617
1913.0,1400.0,3.460238218307495
1916.0,1401.0,3.669840097427368
1913.0,1400.0,3.8770222663879395
1916.0,1401.0,4.09678316116333
1913.0,1400.0,4.316331148147583
1916.0,1401.0,4.592390060424805
1913.0,1400.0,4.855915069580078
1916.0,1401.0,5.112238168716431
1913.0,1400.0,5.409706354141235
1916.0,1401.0,5.614031076431274
1913.0,1400.0,5.817644119262695
1916.0,1401.0,6.025797128677368
1914.0,1401.0,6.238215208053589
1917.0,1401.0,6.457573175430298
1914.0,1400.0,6.679411172866821
1913.0,1400.0,6.895532131195068
1916.0,1401.0,7.1201252937316895
1913.0,1400.0,7.342047929763794
1916.0,1402.0,7.569923162460327
1913.0,1400.0,7.78206992149353
1915.0,1401.0,8.017457246780396
1913.0,1400.0,8.261144161224365
1916.0,1401.0,8.505734205245972
1913.0,1400.0,8.727997303009033
1913.0,1400.0,8.914788007736206
1916.0,1401.0,9.099631071090698
1913.0,1400.0,9.292293071746826
1916.0,1401.0,9.470721006393433
1916.0,1402.0,9.649891138076782
1913.0,1400.0,9.835729122161865
1916.0,1401.0,10.03352427482605
1912.0,1401.0,10.225155115127563
1913.0,1399.0,10.416805028915405
1916.0,1401.0,10.618083000183105
1913.0,1400.0,10.815195083618164
1916.0,1401.0,11.015180110931396
1916.0,1401.0,11.221465110778809
1913.0,1400.0,11.431299209594727
1916.0,1402.0,11.614336013793945
1913.0,1400.0,11.82118821144104
1916.0,1401.0,12.061290979385376
1913.0,1400.0,12.248784065246582
1916.0,1401.0,12.431790113449097
1916.0,1401.0,12.631908178329468
1913.0,1400.0,12.87018632888794
1916.0,1401.0,13.06468415260315
1913.0,1400.0,13.286052227020264
1915.0,1401.0,13.50061821937561
1914.0,1401.0,13.714210033416748
