X,Y,delta_x,delta_y,Time
3615.0,1971.0,-1543.0,-561.0,0.17223286628723145
2170.4268,1145.1643,-98.42676,264.8357,0.3112678527832031
2107.3037,1464.8779,-35.30371,-54.87793,0.4094548225402832
2248.491,1801.6317,-176.49097,-391.6317,0.46619701385498047
1807.3071,2011.8959,264.69287,-601.8959,0.5254349708557129
1835.8553,2039.8475,236.14465,-629.84753,0.570875883102417
1860.1318,2058.7043,211.86816,-648.70435,0.6250450611114502
1957.811,1998.4985,114.188965,-588.49854,0.682013988494873
2167.9658,1691.92,-95.96582,-281.92004,0.7453367710113525
1856.7415,1673.045,215.25854,-263.04504,0.8014757633209229
1580.0609,1657.0148,491.9391,-247.01477,0.8515059947967529
1528.6177,1434.4155,543.3823,-24.415527,0.9151639938354492
1480.3075,1405.9902,591.6925,4.0097656,1.0471808910369873
1552.7733,1624.1726,519.2267,-214.1726,1.0994439125061035
1523.2528,1619.1217,548.7472,-209.1217,1.242102861404419
1448.8436,1606.3906,623.1564,-196.39062,1.4027018547058105
1052.5364,1929.1146,1019.4636,-519.1146,1.460576057434082
839.43976,2132.782,1232.5603,-722.782,1.5131378173828125
787.2282,2154.8584,1284.7717,-744.8584,1.667891025543213
1020.30804,2180.4883,1051.6919,-770.4883,1.7281317710876465
980.3749,2203.4705,1091.6251,-793.47046,1.9067039489746094
1620.7554,2251.3906,451.24463,-841.3906,1.989414930343628
1842.6498,2125.5051,229.35022,-715.5051,2.1143388748168945
1600.0745,2176.2517,471.92554,-766.2517,2.1964428424835205
1339.3513,2110.904,732.6487,-700.90405,2.300373077392578
1137.8673,2233.4731,934.1327,-823.47314,2.360563039779663
1367.0613,2320.5518,704.9387,-910.55176,2.421319007873535
1201.5525,2411.3628,870.4475,-1001.3628,2.4843199253082275
1064.8766,2487.1504,1007.1234,-1077.1504,2.5470190048217773
1039.7241,2512.5325,1032.2759,-1102.5325,2.7230300903320312
1291.1172,2414.719,780.8828,-1004.719,2.784430742263794
1527.1217,2302.3716,544.8783,-892.3716,2.836189031600952
1520.5984,2318.5205,551.4016,-908.5205,3.0611767768859863
1391.2982,2058.8474,680.7018,-648.8474,3.125865936279297
1611.772,2138.8264,460.22803,-728.8264,3.2156739234924316
1634.2073,2103.548,437.79272,-693.5481,3.307013988494873
1812.3893,2034.6774,259.61072,-624.67737,3.3761589527130127
1961.396,2073.7495,110.604004,-663.7495,3.444927930831909
1750.8148,2049.5322,321.18518,-639.5322,3.5040338039398193
1614.634,2084.981,457.36597,-674.98096,3.5621137619018555
1486.852,2161.8833,585.14795,-751.8833,3.625903844833374
1481.2148,2169.345,590.78516,-759.345,3.8018879890441895
1561.5112,2037.8262,510.48877,-627.8262,3.8615758419036865
1558.4861,2041.271,513.5139,-631.271,4.027390956878662
1776.0328,2067.408,295.96716,-657.40796,4.086428880691528
1825.5602,2140.1064,246.43982,-730.10645,4.13794207572937
2009.4153,2024.5332,62.584717,-614.5332,4.202293872833252
