X,Y,delta_x,delta_y,Time
2469.0,1033.0,14.0,0,2.2840120792388916
2469.0,1033.0,14.0,0,2.326413869857788
2469.0,1033.0,14.0,0,2.3723058700561523
2469.0,1033.0,14.0,0,2.415106773376465
2469.0,1033.0,14.0,0,2.4633140563964844
2469.0,1033.0,14.0,0,2.5051939487457275
2469.0,1033.0,14.0,0,2.5449578762054443
2469.0,1033.0,14.0,0,2.587803840637207
2483.0,1032.0,0.0,0,2.632985830307007
2483.0,1032.0,0.0,0,2.6872189044952393
2483.0,1032.0,0.0,0,2.739288806915283
2483.0,1032.0,0.0,0,2.797287940979004
2483.0,1032.0,0.0,0,2.8580260276794434
2483.0,1032.0,0.0,0,2.9302589893341064
2483.0,1032.0,0.0,0,2.9870798587799072
2483.0,1032.0,0.0,0,3.036550998687744
2475.0,1033.0,8.0,0,3.0812878608703613
2475.0,1033.0,8.0,0,3.140326976776123
2469.0,1033.0,14.0,0,3.212524890899658
2469.0,1033.0,14.0,0,3.2674057483673096
2469.0,1033.0,14.0,0,3.311232089996338
2469.0,1033.0,14.0,0,3.355526924133301
2469.0,1033.0,14.0,0,3.4006009101867676
2469.0,1033.0,14.0,0,3.44622802734375
2469.0,1033.0,14.0,0,3.499419927597046
2469.0,1033.0,14.0,0,3.549247980117798
2490.0,1032.0,0.0,0,3.593380928039551
2490.0,1032.0,0.0,0,3.644882917404175
2483.0,1032.0,0.0,0,3.701406955718994
2483.0,1032.0,0.0,0,3.7469019889831543
2483.0,1032.0,0.0,0,3.79784893989563
2483.0,1032.0,0.0,0,3.8512539863586426
2483.0,1032.0,0.0,0,3.921369791030884
2483.0,1032.0,0.0,0,3.9740538597106934
2483.0,1032.0,0.0,0,4.017622947692871
2483.0,1032.0,0.0,0,4.063203811645508
2470.0,1033.0,13.0,0,4.103928804397583
2470.0,1033.0,13.0,0,4.151404857635498
2469.0,1033.0,14.0,0,4.192483901977539
2469.0,1033.0,14.0,0,4.244081020355225
2469.0,1033.0,14.0,0,4.290956020355225
2469.0,1033.0,14.0,0,4.337206840515137
2469.0,1033.0,14.0,0,4.39671778678894
2469.0,1033.0,14.0,0,4.460245132446289
2469.0,1033.0,14.0,0,4.5169150829315186
2469.0,1033.0,14.0,0,4.559991836547852
2469.0,1033.0,14.0,0,4.608684062957764
2483.0,1032.0,0.0,0,4.659460783004761
2483.0,1032.0,0.0,0,4.707021951675415
2483.0,1032.0,0.0,0,4.757950067520142
2483.0,1032.0,0.0,0,4.812004804611206
2483.0,1032.0,0.0,0,4.883028984069824
2483.0,1032.0,0.0,0,4.937176942825317
2483.0,1032.0,0.0,0,4.987991094589233
2484.0,1032.0,0.0,0,5.043808937072754
2483.0,1032.0,0.0,0,5.0844810009002686
2483.0,1032.0,0.0,0,5.127726793289185
2469.0,1033.0,14.0,0,5.1723339557647705
2469.0,1033.0,14.0,0,5.218084812164307
2469.0,1033.0,14.0,0,5.264541864395142
2469.0,1033.0,14.0,0,5.307024002075195
2469.0,1033.0,14.0,0,5.355804920196533
2469.0,1033.0,14.0,0,5.402893781661987
2469.0,1033.0,14.0,0,5.444392919540405
2469.0,1033.0,14.0,0,5.493601083755493
2469.0,1033.0,14.0,0,5.543741941452026
2469.0,1033.0,14.0,0,5.591344833374023
2484.0,1032.0,0.0,0,5.638962984085083
2483.0,1032.0,0.0,0,5.690188884735107
2483.0,1032.0,0.0,0,5.735050916671753
2483.0,1032.0,0.0,0,5.779416799545288
2483.0,1032.0,0.0,0,5.828330039978027
2483.0,1032.0,0.0,0,5.87076473236084
2483.0,1032.0,0.0,0,5.922155141830444
2483.0,1032.0,0.0,0,5.996198892593384
2484.0,1032.0,0.0,0,6.047438859939575
2484.0,1032.0,0.0,0,6.099601984024048
2471.0,1033.0,12.0,0,6.142352819442749
2469.0,1033.0,14.0,0,6.184475898742676
2469.0,1033.0,14.0,0,6.279223918914795
2469.0,1033.0,14.0,0,6.355137825012207
2469.0,1033.0,14.0,0,6.4029998779296875
2469.0,1033.0,14.0,0,6.453842878341675
2469.0,1033.0,14.0,0,6.50888991355896
2469.0,1033.0,14.0,0,6.552809000015259
2469.0,1033.0,14.0,0,6.598853826522827
2483.0,1032.0,0.0,0,6.6449408531188965
2483.0,1032.0,0.0,0,6.697955846786499
2483.0,1032.0,0.0,0,6.776318073272705
2483.0,1032.0,0.0,0,6.8526599407196045
2483.0,1032.0,0.0,0,6.9161529541015625
2483.0,1032.0,0.0,0,6.988242864608765
2483.0,1032.0,0.0,0,7.078884840011597
2468.0,1033.0,15.0,0,7.196816921234131
2469.0,1033.0,14.0,0,7.258516073226929
2469.0,1033.0,14.0,0,7.308695077896118
2469.0,1033.0,14.0,0,7.373072862625122
2469.0,1033.0,14.0,0,7.440656900405884
2469.0,1033.0,14.0,0,7.486227035522461
2469.0,1033.0,14.0,0,7.534595966339111
2469.0,1033.0,14.0,0,7.586003065109253
2483.0,1032.0,0.0,0,7.637358903884888
2483.0,1032.0,0.0,0,7.683579921722412
2483.0,1032.0,0.0,0,7.739425897598267
2483.0,1032.0,0.0,0,7.812844753265381
2483.0,1032.0,0.0,0,7.874963045120239
2483.0,1032.0,0.0,0,7.938416004180908
2483.0,1032.0,0.0,0,8.0031418800354
2484.0,1032.0,0.0,0,8.04692006111145
2484.0,1032.0,0.0,0,8.106081008911133
2470.0,1033.0,13.0,0,8.155797004699707
2469.0,1033.0,14.0,0,8.196171998977661
2469.0,1033.0,14.0,0,8.238763093948364
2469.0,1033.0,14.0,0,8.278945922851562
2469.0,1033.0,14.0,0,8.325744867324829
2469.0,1033.0,14.0,0,8.370434761047363
2469.0,1033.0,14.0,0,8.414144039154053
2469.0,1033.0,14.0,0,8.46677303314209
2469.0,1033.0,14.0,0,8.517152070999146
2469.0,1033.0,14.0,0,8.561662912368774
2469.0,1033.0,14.0,0,8.60825490951538
2482.0,1032.0,1.0,0,8.653759002685547
2482.0,1032.0,1.0,0,8.696204900741577
2483.0,1032.0,0.0,0,8.74144172668457
2483.0,1032.0,0.0,0,8.784463882446289
2483.0,1032.0,0.0,0,8.827865839004517
2483.0,1032.0,0.0,0,8.877079725265503
2483.0,1032.0,0.0,0,8.925079822540283
2483.0,1032.0,0.0,0,8.976426124572754
2484.0,1032.0,0.0,0,9.030298948287964
2484.0,1032.0,0.0,0,9.073578119277954
2469.0,1033.0,14.0,0,9.115227937698364
2469.0,1033.0,14.0,0,9.154199123382568
2469.0,1033.0,14.0,0,9.194721698760986
2469.0,1033.0,14.0,0,9.233047008514404
2469.0,1033.0,14.0,0,9.277434825897217
2469.0,1033.0,14.0,0,9.320878982543945
2469.0,1033.0,14.0,0,9.365393877029419
2469.0,1033.0,14.0,0,9.408123016357422
2469.0,1033.0,14.0,0,9.447107791900635
2469.0,1033.0,14.0,0,9.488476991653442
2469.0,1033.0,14.0,0,9.527436017990112
2469.0,1033.0,14.0,0,9.56861686706543
2481.0,1032.0,2.0,0,9.609188795089722
2481.0,1032.0,2.0,0,9.653159856796265
2483.0,1032.0,0.0,0,9.700078964233398
2483.0,1032.0,0.0,0,9.739346027374268
2483.0,1032.0,0.0,0,9.779920816421509
2483.0,1032.0,0.0,0,9.820336818695068
2483.0,1032.0,0.0,0,9.862879037857056
2483.0,1032.0,0.0,0,9.904175996780396
2483.0,1032.0,0.0,0,9.945230960845947
2483.0,1032.0,0.0,0,9.987247943878174
2483.0,1032.0,0.0,0,10.027872085571289
2483.0,1032.0,0.0,0,10.071723937988281
2466.0,1033.0,17.0,0,10.111103057861328
2466.0,1033.0,17.0,0,10.150460004806519
2469.0,1033.0,14.0,0,10.189292907714844
2469.0,1033.0,14.0,0,10.23485803604126
2469.0,1033.0,14.0,0,10.294559001922607
2469.0,1033.0,14.0,0,10.342326879501343
2469.0,1033.0,14.0,0,10.400500059127808
2469.0,1033.0,14.0,0,10.452924966812134
2469.0,1033.0,14.0,0,10.500479936599731
2469.0,1033.0,14.0,0,10.551277875900269
2478.0,1032.0,5.0,0,10.593217849731445
2483.0,1032.0,0.0,0,10.632513046264648
2483.0,1032.0,0.0,0,10.679362773895264
2483.0,1032.0,0.0,0,10.731189966201782
2483.0,1032.0,0.0,0,10.780709981918335
2483.0,1032.0,0.0,0,10.83671498298645
2483.0,1032.0,0.0,0,10.894668102264404
2483.0,1032.0,0.0,0,10.941185712814331
2483.0,1032.0,0.0,0,10.984957933425903
2483.0,1032.0,0.0,0,11.030468940734863
2463.0,1032.0,20.0,0,11.072372913360596
2463.0,1032.0,20.0,0,11.114017724990845
2469.0,1033.0,14.0,0,11.156537771224976
2469.0,1033.0,14.0,0,11.201141119003296
2469.0,1033.0,14.0,0,11.252729892730713
2469.0,1033.0,14.0,0,11.300498008728027
2469.0,1033.0,14.0,0,11.351951837539673
2469.0,1033.0,14.0,0,11.406252145767212
2469.0,1033.0,14.0,0,11.453212976455688
2469.0,1033.0,14.0,0,11.50192904472351
2469.0,1033.0,14.0,0,11.551677942276001
2483.0,1032.0,0.0,0,11.603386878967285
2483.0,1032.0,0.0,0,11.65482497215271
2483.0,1032.0,0.0,0,11.71230173110962
2483.0,1032.0,0.0,0,11.76469087600708
2483.0,1032.0,0.0,0,11.808837890625
2483.0,1032.0,0.0,0,11.849350929260254
2483.0,1032.0,0.0,0,11.891371011734009
2483.0,1032.0,0.0,0,11.933292150497437
2484.0,1032.0,0.0,0,11.981920003890991
2484.0,1032.0,0.0,0,12.027776956558228
2484.0,1032.0,0.0,0,12.071368932723999
2469.0,1033.0,14.0,0,12.11178708076477
2469.0,1033.0,14.0,0,12.154449939727783
2469.0,1033.0,14.0,0,12.193914890289307
2469.0,1033.0,14.0,0,12.238595962524414
2469.0,1033.0,14.0,0,12.281729698181152
